Title,Date
"킹덤: 시즌 2: 5화","4/9/20"
"킹덤: 시즌 2: 4화","4/9/20"
"킹덤: 시즌 2: 3화","4/8/20"
"킹덤: 시즌 2: 2화","4/8/20"
"킹덤: 시즌 2: 1화","4/7/20"
"킹덤: 시즌 1: 1화","4/7/20"
"센스8: 시즌 1: 나는 우리다","4/7/20"
"센스8: 시즌 1: 인류보다 오래된 언어","4/7/20"
"사랑의 불시착: 리미티드 시리즈: 1화","4/7/20"
"사랑의 불시착: 리미티드 시리즈: 16화","4/7/20"
"당신과 나, 그리고 그녀: 시즌 4: 우리가 누구든 무엇이든","4/7/20"
"당신과 나, 그리고 그녀: 시즌 4: 너는 내 운명","4/7/20"
"당신과 나, 그리고 그녀: 시즌 4: 난장판","4/7/20"
"당신과 나, 그리고 그녀: 시즌 4: 응징은 달걀로","4/7/20"
"당신과 나, 그리고 그녀: 시즌 4: 잠자는 개를 건들지 말라","4/7/20"
"당신과 나, 그리고 그녀: 시즌 4: 다자연애 개척자","4/6/20"
"당신과 나, 그리고 그녀: 시즌 4: 배터리 없는 컨트롤러","4/6/20"
"당신과 나, 그리고 그녀: 시즌 4: 총체적 난관","4/5/20"
"당신과 나, 그리고 그녀: 시즌 4: 세상 슬픈 광대 쇼","4/5/20"
"당신과 나, 그리고 그녀: 시즌 4: 이래도 될까","4/5/20"
"당신과 나, 그리고 그녀: 시즌 3: 우리 함께, 이렇게","4/5/20"
"당신과 나, 그리고 그녀: 시즌 3: 우울에 빠진 바보","4/5/20"
"당신과 나, 그리고 그녀: 시즌 3: 때가 좋지 않은데","4/4/20"
"당신과 나, 그리고 그녀: 시즌 3: 우리가 원하는 것","4/4/20"
"당신과 나, 그리고 그녀: 시즌 3: 한 번 속지 두 번 속나","4/4/20"
"당신과 나, 그리고 그녀: 시즌 3: 호랑이 우리에서","4/4/20"
"당신과 나, 그리고 그녀: 시즌 3: 이런 일이 생기다니","4/4/20"
"당신과 나, 그리고 그녀: 시즌 3: 끝난 걸까","4/4/20"
"당신과 나, 그리고 그녀: 시즌 3: 어떻게 나한테 그래?","4/4/20"
"당신과 나, 그리고 그녀: 시즌 3: 그녀는 시애틀에","4/4/20"
"당신과 나, 그리고 그녀: 시즌 2: 베이비, 우리 사랑 어디로","4/4/20"
"당신과 나, 그리고 그녀: 시즌 2: 희망과 보드카","4/4/20"
"당신과 나, 그리고 그녀: 시즌 2: 꺼져, 사랑 중독자","4/4/20"
"당신과 나, 그리고 그녀: 시즌 2: 나는 가난한 대리모?","4/4/20"
"당신과 나, 그리고 그녀: 시즌 2: 뭐가 문제야?","4/3/20"
"당신과 나, 그리고 그녀: 시즌 2: 연애 수업","4/3/20"
"당신과 나, 그리고 그녀: 시즌 2: 슈뢰딩거의 고양이","4/3/20"
"당신과 나, 그리고 그녀: 시즌 2: 루비, 루비, 루비","4/3/20"
"당신과 나, 그리고 그녀: 시즌 2: 잊지 못할 지난날","4/2/20"
"당신과 나, 그리고 그녀: 시즌 2: 섹스 요정의 불꽃은 영원히","4/2/20"
"당신과 나, 그리고 그녀: 새로운 시작","4/2/20"
"당신과 나, 그리고 그녀: 스위트 홈 콜로라도","4/2/20"
"당신과 나, 그리고 그녀: 삼자정리","4/2/20"
"당신과 나, 그리고 그녀: 스리섬 그 후","4/2/20"
"당신과 나, 그리고 그녀: 스리섬","4/2/20"
"당신과 나, 그리고 그녀: 조카 재키? 이지?","4/2/20"
"당신과 나, 그리고 그녀: 현실 체크가 필요해","4/2/20"
"당신과 나, 그리고 그녀: 삽입 금지 규칙","4/2/20"
"당신과 나, 그리고 그녀: 침착하세요","4/2/20"
"당신과 나, 그리고 그녀: 도우미 구함","4/1/20"
"오티스의 비밀 상담소: 시즌 2: 8화","3/30/20"
"오티스의 비밀 상담소: 시즌 2: 7화","3/29/20"
"오티스의 비밀 상담소: 시즌 2: 6화","3/29/20"
"오티스의 비밀 상담소: 시즌 2: 5화","3/27/20"
"오티스의 비밀 상담소: 시즌 2: 4화","3/26/20"
"오티스의 비밀 상담소: 시즌 2: 3화","3/26/20"
"오티스의 비밀 상담소: 시즌 2: 2화","3/26/20"
"오티스의 비밀 상담소: 시즌 2: 1화","3/25/20"
"오티스의 비밀 상담소: 시즌 1: 8화","3/25/20"
"오티스의 비밀 상담소: 시즌 1: 7화","3/25/20"
"오티스의 비밀 상담소: 시즌 1: 6화","3/24/20"
"스타트렉: 넥스트 제너레이션: 시즌 2: 기본이지, 친애하는 데이터","3/24/20"
"오티스의 비밀 상담소: 시즌 1: 5화","3/24/20"
"오티스의 비밀 상담소: 시즌 1: 4화","3/23/20"
"오티스의 비밀 상담소: 시즌 1: 3화","3/23/20"
"오티스의 비밀 상담소: 시즌 1: 2화","3/23/20"
"스타트렉: 넥스트 제너레이션: 시즌 2: 침묵만이 있는 곳","3/23/20"
"스타트렉: 넥스트 제너레이션: 시즌 2: 아이","3/23/20"
"오티스의 비밀 상담소: 시즌 1: 1화","3/23/20"
"스타트렉: 넥스트 제너레이션: 중립지대","3/22/20"
"스타트렉: 넥스트 제너레이션: 음모","3/22/20"
"스타트렉: 넥스트 제너레이션: 우리 마음속엔 언제나 파리가 있다","3/22/20"
"스타트렉: 넥스트 제너레이션: 악마의 껍질","3/22/20"
"스타트렉: 넥스트 제너레이션: 공생","3/22/20"
"스타트렉: 넥스트 제너레이션: 자유의 화약고","3/22/20"
"스타트렉: 넥스트 제너레이션: 영광의 의미","3/22/20"
"스타트렉: 넥스트 제너레이션: 어른이 된다는 것","3/21/20"
"붉은 바캉스 검은 웨딩","3/21/20"
"스타트렉: 넥스트 제너레이션: 고향의 흙","3/19/20"
"스타트렉: 넥스트 제너레이션: 나뭇가지가 부러질 때","3/18/20"
"스타트렉: 넥스트 제너레이션: 너무나 짧았던 시절","3/18/20"
"스타트렉: 넥스트 제너레이션: 11001001","3/17/20"
"스타트렉: 넥스트 제너레이션: 에인절 1","3/16/20"
"스타트렉: 넥스트 제너레이션: 데이터로어","3/16/20"
"스타트렉: 넥스트 제너레이션: 영원한 작별","3/15/20"
"스타트렉: 넥스트 제너레이션: 헤이븐","3/15/20"
"스타트렉: 넥스트 제너레이션: 숨어라, Q가 나타났다","3/15/20"
"스타트렉: 넥스트 제너레이션: 맥시아 전투","3/15/20"
"스타트렉: 넥스트 제너레이션: 정의","3/15/20"
"스타트렉: 넥스트 제너레이션: 군중 속의 고독","3/15/20"
"스타트렉: 넥스트 제너레이션: 전인미답의 우주","3/14/20"
"배드 맘스","3/14/20"
"사랑의 불시착: 리미티드 시리즈: 10화","3/14/20"
"스타트렉: 넥스트 제너레이션: 마지막 전초 기지","3/14/20"
"스타트렉: 넥스트 제너레이션: 명예","3/13/20"
"스타트렉: 넥스트 제너레이션: 적나라한 시간","3/13/20"
"스타트렉: 넥스트 제너레이션: 파포인트에서의 조우 1부 & 2부","3/13/20"
"스타트렉: 시즌 3: 뒤바뀐 침입자","3/13/20"
"스타트렉: 시즌 3: 우리의 지난날들","3/13/20"
"스타트렉: 시즌 3: 야만의 장막","3/13/20"
"스타트렉: 시즌 3: 구름 채굴자들","3/13/20"
"스타트렉: 시즌 3: 에덴으로 가는 길","3/12/20"
"스타트렉: 시즌 3: 므두셀라를 위한 진혼곡","3/12/20"
"스타트렉: 시즌 3: 제타의 빛","3/10/20"
"스타트렉: 시즌 3: 생존하는 것","3/10/20"
"스타트렉: 시즌 3: 마지막 전투가 되게 하라","3/9/20"
"스타트렉: 시즌 3: 기드온의 표시","3/9/20"
"스타트렉: 시즌 3: 신들이 파괴하는 자","3/6/20"
"스타트렉: 시즌 3: 트로이우스의 엘란","3/5/20"
"스타트렉: 시즌 3: 공감능력자","3/5/20"
"스타트렉: 시즌 3: 눈 깜짝할 사이","3/5/20"
"스타트렉: 시즌 3: 플라톤의 의붓자식들","3/5/20"
"스타트렉: 시즌 3: 쏠리언의 거미줄","3/3/20"
"스타트렉: 시즌 3: 세상이 공허하기에 나는 하늘을 만졌다","3/3/20"
"스타트렉: 시즌 3: 비둘기의 날","3/3/20"
"스타트렉: 시즌 3: 총의 유령","3/2/20"
"스타트렉: 시즌 3: 아름다움이란 정녕 없는 것인가?","2/29/20"
"스타트렉: 시즌 3: 아이들이 인도하리라","2/28/20"
"스타트렉: 시즌 3: 천국 증후군","2/26/20"
"스타트렉: 시즌 3: 엔터프라이즈 사건","2/25/20"
"스타트렉: 시즌 3: 스팍의 뇌","2/25/20"
"스타트렉: 시즌 2: 임무: 지구","2/25/20"
"스타트렉: 시즌 2: 빵과 서커스","2/25/20"
"스타트렉: 시즌 2: 궁극의 컴퓨터","2/23/20"
"스타트렉: 시즌 2: 오메가 행성의 영광","2/20/20"
"스타트렉: 시즌 2: 어떤 이름으로든","2/20/20"
"스타트렉: 시즌 2: 힘의 패턴","2/20/20"
"스타트렉: 시즌 2: 내일로의 귀환","2/20/20"
"스타트렉: 시즌 2: 은밀한 작은 전쟁","2/19/20"
"스타트렉: 시즌 2: 면역 신드롬","2/19/20"
"스타트렉: 시즌 2: 몫","2/19/20"
"스타트렉: 시즌 2: 트리스켈리온의 도박사","2/16/20"
"스타트렉: 시즌 2: 사랑스러운 트리블","2/15/20"
"스타트렉: 시즌 2: 양의 탈을 쓴 늑대","2/15/20"
"스타트렉: 시즌 2: 집착","2/14/20"
"스타트렉: 시즌 2: 죽음을 향해가는 시간","2/14/20"
"스타트렉: 시즌 2: 금요일의 아이","2/14/20"
"스타트렉: 시즌 2: 바벨로 가는 길","2/13/20"
"스타트렉: 시즌 2: 메타모포시스","2/13/20"
"스타트렉: 시즌 2: 나, 머드 1세","2/10/20"
"스타트렉: 시즌 2: 고양이의 발톱","2/10/20"
"사랑의 불시착: 리미티드 시리즈: 9화","2/9/20"
"사랑의 불시착: 리미티드 시리즈: 8화","2/9/20"
"스타트렉: 시즌 2: 최후 심판의 무기","2/9/20"
"스타트렉: 시즌 2: 선악과","2/9/20"
"스타트렉: 시즌 2: 평행  우주","2/7/20"
"스타트렉: 시즌 2: 체인질링","2/6/20"
"스타트렉: 시간의 문","2/6/20"
"스타트렉: 시즌 2: 누가 아도네이스를 애도하는가","2/5/20"
"스타트렉: 시즌 2: 폰파","2/5/20"
"스타트렉: 작전명: 전멸","2/5/20"
"스타트렉: 대안적 요소","2/5/20"
"스타트렉: 자비의 전령","2/5/20"
"스타트렉: 어둠 속의 악마","2/5/20"
"스타트렉: 낙원의 이면","2/4/20"
"스타트렉: 아마겟돈","2/3/20"
"스타트렉: 우주의 씨앗","2/2/20"
"스타트렉: 아르콘의 귀환","2/1/20"
"스타트렉: 군사 재판","1/29/20"
"스타트렉: 내일은 어제","1/28/20"
"스타트렉: 혈투","1/27/20"
"스타트렉: 고토스의 영주","1/25/20"
"스타트렉: 갈릴레오의 7인","1/25/20"
"스타트렉: 상륙 휴가","1/25/20"
"스타트렉: 공포의 균형","1/25/20"
"스타트렉: 왕의 양심","1/23/20"
"스타트렉: 메나쥬리 2부","1/22/20"
"스타트렉: 메나쥬리 1부","1/19/20"
"스타트렉: 코보마이트 작전","1/14/20"
"스타트렉: 마음의 단검","1/11/20"
"스타트렉: 미리","1/9/20"
"스타트렉: 소녀는 무엇으로 만들어졌나","1/5/20"
"스타트렉: 해리 머드의 여인들","1/5/20"
"스타트렉: 내부의 적","1/4/20"
"스타트렉: 본성","1/3/20"
"스타트렉: 아무도 가본 적 없는 곳","1/3/20"
"스타트렉: 찰리 X","1/1/20"
"스타트렉: 덫","12/31/19"
"스타트렉: 환상","12/29/19"
"아이리시맨","12/28/19"
"빅뱅 이론: 시즌 12: 스톡홀름 증후군","12/22/19"
"빅뱅 이론: 똑똑한 과학자들","12/22/19"
"빅뱅 이론: 시즌 12: 변화 상수","12/22/19"
"빅뱅 이론: 시즌 12: 모성 결론","12/22/19"
"빅뱅 이론: 시즌 12: 표절 분열","12/22/19"
"빅뱅 이론: 시즌 12: 결정 반향","12/22/19"
"빅뱅 이론: 시즌 12: 영감 상실","12/22/19"
"빅뱅 이론: 시즌 12: 수상자 누적","12/22/19"
"빅뱅 이론: 시즌 12: 학회 평가","12/22/19"
"빅뱅 이론: 시즌 12: D&D 소용돌이","12/22/19"
"빅뱅 이론: 시즌 12: 기증 동요","12/22/19"
"빅뱅 이론: 시즌 12: 운석 프로젝트","12/22/19"
"빅뱅 이론: 시즌 12: 증명 분극화","12/22/19"
"빅뱅 이론: 시즌 12: 번식 제의","12/22/19"
"빅뱅 이론: 시즌 12: 페인트볼 분산","12/22/19"
"빅뱅 이론: 시즌 12: VCR 계시","12/21/19"
"빅뱅 이론: 시즌 12: 인용 모순","12/21/19"
"빅뱅 이론: 시즌 12: 최초 교합 편차","12/21/19"
"빅뱅 이론: 시즌 12: 기금 분배 산식","12/21/19"
"빅뱅 이론: 시즌 12: 모방 교란","12/21/19"
"빅뱅 이론: 시즌 12: 천문관 충돌","12/21/19"
"빅뱅 이론: 시즌 12: 탬 난기류","12/21/19"
"빅뱅 이론: 시즌 12: 출산 계산","12/21/19"
"빅뱅 이론: 시즌 12: 결혼 선물 웜홀","12/20/19"
"빅뱅 이론: 시즌 12: 부부 관계","12/20/19"
"빅뱅 이론: 시즌 11: 나비넥타이 비대칭","12/19/19"
"빅뱅 이론: 시즌 11: 형제 재편성","12/19/19"
"빅뱅 이론: 시즌 11: 자금 부족","12/19/19"
"빅뱅 이론: 시즌 11: 혜성 분극","12/19/19"
"빅뱅 이론: 시즌 11: 은둔 생활의 필요성","12/19/19"
"빅뱅 이론: 시즌 11: 세입자 분리 작용","12/18/19"
"빅뱅 이론: 시즌 11: 나의 우상, 빌 게이츠","12/18/19"
"빅뱅 이론: 시즌 11: 애서니엄 수호 작전","12/18/19"
"빅뱅 이론: 시즌 11: 신생아 작명","12/18/19"
"빅뱅 이론: 시즌 11: 소설화 상관관계","12/18/19"
"빅뱅 이론: 시즌 11: 별거 삼각관계","12/15/19"
"빅뱅 이론: 시즌 11: 솔로의 동요","12/15/19"
"빅뱅 이론: 시즌 11: 결혼 준비 점수표","12/15/19"
"빅뱅 이론: 시즌 11: 파티 부작용","12/15/19"
"빅뱅 이론: 시즌 11: 자신감 하락","12/14/19"
"빅뱅 이론: 시즌 11: 비트코인 소동","12/13/19"
"빅뱅 이론: 시즌 11: 테슬라 반동","12/13/19"
"빅뱅 이론: 시즌 11: 지질학적 방법론","12/13/19"
"빅뱅 이론: 시즌 11: 프로톤 교수의 부활","12/13/19"
"빅뱅 이론: 시즌 11: 공동 작업","12/13/19"
"빅뱅 이론: 시즌 11: 폭발과 내폭","12/9/19"
"동백꽃 필 무렵: 기적 같은 소리","12/8/19"
"동백꽃 필 무렵: 7년 3개월짜리 엄마","12/8/19"
"동백꽃 필 무렵: 여덟 살 인생","12/8/19"
"동백꽃 필 무렵: 옹벤저스","12/8/19"
"동백꽃 필 무렵: 공수 교대 (feat. 악셀을 밟는 자)","12/8/19"
"동백꽃 필 무렵: 엄마. 妈妈. Mother.","12/8/19"
"동백꽃 필 무렵: 엄마의 나이테 엄마는 그렇게 나이를 먹었다.","12/8/19"
"동백꽃 필 무렵: 그  썸의 끝","12/8/19"
"동백꽃 필 무렵: 나를 잊지 말아요","12/7/19"
"동백꽃 필 무렵: 히어로는 막판이다","12/7/19"
"동백꽃 필 무렵: 착한 놈은 계를 못 타","12/7/19"
"동백꽃 필 무렵: 웰컴이다","12/7/19"
"동백꽃 필 무렵: 이 구역의 스라소니","12/7/19"
"동백꽃 필 무렵: 옹산 요정","12/7/19"
"동백꽃 필 무렵: 1986.08.29. 본투비하마","12/7/19"
"빅뱅 이론: 시즌 11: 이완 융합","12/7/19"
"빅뱅 이론: 시즌 11: 철회 반응","12/7/19"
"빅뱅 이론: 시즌 11: 청혼","12/7/19"
"빅뱅 이론: 시즌 10: 원거리 불협화음","12/7/19"
"빅뱅 이론: 시즌 10: 자이로스코프 붕괴","12/7/19"
"빅뱅 이론: 시즌 10: 인지 재생","12/7/19"
"빅뱅 이론: 시즌 10: 이별의 두려움","12/7/19"
"빅뱅 이론: 시즌 10: 기억 소실","12/7/19"
"빅뱅 이론: 시즌 10: 공동연구의 오르내림","12/7/19"
"빅뱅 이론: 시즌 10: 회귀 본능","12/7/19"
"빅뱅 이론: 시즌 10: 코믹콘 염원","12/7/19"
"빅뱅 이론: 시즌 10: 부정적인 행동의 파장","12/6/19"
"빅뱅 이론: 시즌 10: 되돌리기","12/6/19"
"동백꽃 필 무렵: 바람, 바람, 파란","12/3/19"
"동백꽃 필 무렵: 촌놈","12/1/19"
"동백꽃 필 무렵: 똥개의 전략","12/1/19"
"동백꽃 필 무렵: 좋은놈, 나쁜놈, 치사한놈,","12/1/19"
"동백꽃 필 무렵: 게르마늄 팔찌를 찬 여자","11/29/19"
"빅뱅 이론: 시즌 10: 자동 감정 탐지기","11/28/19"
"빅뱅 이론: 시즌 10: 애정전선 재정비","11/27/19"
"빅뱅 이론: 시즌 10: 크리스마스 악몽","11/24/19"
"빅뱅 이론: 시즌 10: 출산 대소동","11/24/19"
"빅뱅 이론: 시즌 10: 재산 나누기 충돌","11/24/19"
"빅뱅 이론: 시즌 10: 지질학의 승격","11/21/19"
"빅뱅 이론: 시즌 10: 뇌세포 배양 소동","11/21/19"
"빅뱅 이론: 시즌 10: 진실의 탄력성","11/21/19"
"빅뱅 이론: 시즌 10: 아기 발길질","11/20/19"
"빅뱅 이론: 시즌 10: 온탕의 습격자들","11/20/19"
"빅뱅 이론: 시즌 10: 동거 실험","11/19/19"
"빅뱅 이론: 시즌 10: 총알 같은 세월","11/19/19"
"빅뱅 이론: 시즌 10: 군대 축소판","11/18/19"
"빅뱅 이론: 시즌 10: 결혼 이야기","11/18/19"
"빅뱅 이론: 시즌 9: 집중 집합","11/18/19"
"빅뱅 이론: 시즌 9: 줄 대체","11/18/19"
"빅뱅 이론: 시즌 9: 발효 분열","11/18/19"
"빅뱅 이론: 시즌 9: 관람 연소","11/17/19"
"빅뱅 이론: 시즌 9: 곰인형 촉발","11/16/19"
"빅뱅 이론: 시즌 9: 납땜 우회 여행","11/16/19"
"빅뱅 이론: 시즌 9: 신청서 소동","11/16/19"
"빅뱅 이론: 시즌 9: 축하 실험","11/16/19"
"빅뱅 이론: 시즌 9: 양성 음성 반응","11/16/19"
"빅뱅 이론: 시즌 9: 발렌티노 잠수","11/16/19"
"빅뱅 이론: 시즌 9: 할망 등장","11/15/19"
"빅뱅 이론: 시즌 9: 공감 최적화","11/11/19"
"빅뱅 이론: 시즌 9: 판매 잠재 지각 작용","11/11/19"
"빅뱅 이론: 시즌 9: 개봉일 자극","11/11/19"
"빅뱅 이론: 시즌 9: 맴도는 노래 반향","11/11/19"
"빅뱅 이론: 시즌 9: 플라토닉 치환","11/11/19"
"빅뱅 이론: 시즌 9: 비밀 데이트 관찰","11/9/19"
"빅뱅 이론: 시즌 9: 스팍 공명","11/9/19"
"빅뱅 이론: 시즌 9: 헬륨 불충분","11/7/19"
"빅뱅 이론: 시즌 9: 땀방울 성취","11/7/19"
"빅뱅 이론: 시즌 9: 2003의 근사치","11/4/19"
"빅뱅 이론: 시즌 9: 총각 파티 침식","11/4/19"
"빅뱅 이론: 시즌 9: 이별 진동","11/3/19"
"빅뱅 이론: 시즌 9: 결혼 가속도","11/3/19"
"빅뱅 이론: 시즌 8: 헌신적인 결단","10/28/19"
"빅뱅 이론: 시즌 8: 엄마들의 신경전","10/28/19"
"빅뱅 이론: 시즌 8: 환상의 졸업 연설","10/28/19"
"빅뱅 이론: 시즌 8: 외계와의 소통","10/27/19"
"빅뱅 이론: 시즌 8: 나만의 요새","10/27/19"
"빅뱅 이론: 시즌 8: 스카이워커 랜치","10/26/19"
"빅뱅 이론: 시즌 8: 잔여물 열처리","10/26/19"
"빅뱅 이론: 시즌 8: 화성 정복 지원서","10/26/19"
"빅뱅 이론: 시즌 8: 친밀감 상승 테스트","10/26/19"
"빅뱅 이론: 시즌 8: 다시 문을 연 만화가게","10/26/19"
"빅뱅 이론: 시즌 8: 악플러의 공격","10/25/19"
"빅뱅 이론: 시즌 8: 완벽한 불안수준","10/25/19"
"빅뱅 이론: 시즌 8: 라지의 우주 탐사선","10/24/19"
"빅뱅 이론: 시즌 8: 청정실의 침입자","10/24/19"
"빅뱅 이론: 시즌 8: 엉뚱한 축배","10/23/19"
"빅뱅 이론: 시즌 8: 비중격 만곡증","10/23/19"
"빅뱅 이론: 시즌 8: 댄스파티의 추억","10/22/19"
"빅뱅 이론: 시즌 8: 친절이 부르는 오해","10/22/19"
"빅뱅 이론: 시즌 8: 탐험 근사치","10/22/19"
"빅뱅 이론: 시즌 8: 감쇠된 집중력","10/20/19"
"빅뱅 이론: 시즌 8: 다중반사","10/20/19"
"빅뱅 이론: 시즌 8: 시구는 어려워","10/20/19"
"빅뱅 이론: 시즌 8: 조교수가 되는 길","10/19/19"
"빅뱅 이론: 시즌 8: 중단된 기차 여행","10/18/19"
"빅뱅 이론: 시즌 7: 새로운 삶을 찾아서","10/17/19"
"빅뱅 이론: 시즌 7: 행복의 조건","10/17/19"
"빅뱅 이론: 시즌 7: 프로톤의 충고","10/17/19"
"빅뱅 이론: 시즌 7: 돌아온 예측불허의 목요일","10/14/19"
"빅뱅 이론: 시즌 7: 끊어진 끈 이론","10/14/19"
"빅뱅 이론: 시즌 7: 우유부단의 폐해","10/14/19"
"빅뱅 이론: 시즌 7: 엄마의 연애","10/13/19"
"빅뱅 이론: 시즌 7: 우정의 난기류","10/13/19"
"빅뱅 이론: 시즌 7: 식탁의 필요성","10/13/19"
"빅뱅 이론: 시즌 7: 달콤한 밸런타인데이","10/12/19"
"빅뱅 이론: 시즌 7: 머나먼 코믹콘","10/9/19"
"빅뱅 이론: 시즌 7: 중대한 결정","10/9/19"
"빅뱅 이론: 시즌 7: 취중 청혼","10/9/19"
"빅뱅 이론: 시즌 7: 이 세상에 셸던이 없다면","10/8/19"
"빅뱅 이론: 시즌 7: 괴로운 유명세","10/8/19"
"빅뱅 이론: 시즌 7: 추수감사절에 생긴 일","10/8/19"
"빅뱅 이론: 시즌 7: 간접 체험","10/7/19"
"빅뱅 이론: 시즌 7: 프로톤 교수의 부탁","10/7/19"
"빅뱅 이론: 시즌 7: 세 커플","10/7/19"
"빅뱅 이론: 시즌 7: 직장과 연애의 상관관계","10/7/19"
"빅뱅 이론: 시즌 7: 동정심 활용의 극대화","10/6/19"
"빅뱅 이론: 시즌 7: 보물 찾기","10/6/19"
"빅뱅 이론: 시즌 7: 우정보다 사랑","10/6/19"
"빅뱅 이론: 시즌 7: 레너드의 빈 자리","10/6/19"
"빅뱅 이론: 시즌 6: 이별에 대한 반응","10/5/19"
"빅뱅 이론: 시즌 6: 연인의 관계","10/5/19"
"빅뱅 이론: 시즌 6: 셸던의 우상","10/5/19"
"빅뱅 이론: 시즌 6: 끝내야 사는 남자","10/4/19"
